frozenset({'0'})	{('0',): [342, 1]}
frozenset({'7', '15', '2'})	{('7',): [350, 1], ('15',): [173, 2], ('2',): [20, 4], ('7', '15'): [73, 3], ('7', '2'): [7, 5], ('15', '2'): [3, 6], ('7', '15', '2'): [1, 7]}
frozenset({'7', '4', '15'})	{('7',): [350, 1], ('4',): [290, 2], ('15',): [173, 4], ('7', '4'): [114, 3], ('7', '15'): [73, 5], ('4', '15'): [55, 6], ('7', '4', '15'): [22, 7]}
frozenset({'7', '15', '5'})	{('7',): [350, 1], ('15',): [173, 2], ('5',): [354, 4], ('7', '15'): [73, 3], ('7', '5'): [129, 5], ('15', '5'): [63, 6], ('7', '15', '5'): [22, 7]}
frozenset({'7', '6', '15'})	{('7',): [350, 1], ('6',): [272, 2], ('15',): [173, 4], ('7', '6'): [106, 3], ('7', '15'): [73, 5], ('6', '15'): [48, 6], ('7', '6', '15'): [19, 7]}
frozenset({'7', '18', '16'})	{('7',): [350, 1], ('18',): [285, 2], ('16',): [136, 4], ('7', '18'): [114, 3], ('7', '16'): [60, 5], ('18', '16'): [42, 6], ('7', '18', '16'): [24, 7]}
frozenset({'7', '16', '2'})	{('7',): [350, 1], ('16',): [136, 2], ('2',): [20, 4], ('7', '16'): [60, 3], ('7', '2'): [7, 5], ('16', '2'): [2, 6], ('7', '16', '2'): [2, 7]}
frozenset({'7', '4', '16'})	{('7',): [350, 1], ('4',): [290, 2], ('16',): [136, 4], ('7', '4'): [114, 3], ('7', '16'): [60, 5], ('4', '16'): [45, 6], ('7', '4', '16'): [25, 7]}
frozenset({'7', '16', '5'})	{('7',): [350, 1], ('16',): [136, 2], ('5',): [354, 4], ('7', '16'): [60, 3], ('7', '5'): [129, 5], ('16', '5'): [50, 6], ('7', '16', '5'): [21, 7]}
frozenset({'7', '16', '6'})	{('7',): [350, 1], ('16',): [136, 2], ('6',): [272, 4], ('7', '16'): [60, 3], ('7', '6'): [106, 5], ('16', '6'): [45, 6], ('7', '16', '6'): [19, 7]}
frozenset({'7', '18', '2'})	{('7',): [350, 1], ('18',): [285, 2], ('2',): [20, 4], ('7', '18'): [114, 3], ('7', '2'): [7, 5], ('18', '2'): [8, 6], ('7', '18', '2'): [4, 7]}
frozenset({'7', '4', '18'})	{('7',): [350, 1], ('4',): [290, 2], ('18',): [285, 4], ('7', '4'): [114, 3], ('7', '18'): [114, 5], ('4', '18'): [98, 6], ('7', '4', '18'): [45, 7]}
frozenset({'7', '18', '5'})	{('7',): [350, 1], ('18',): [285, 2], ('5',): [354, 4], ('7', '18'): [114, 3], ('7', '5'): [129, 5], ('18', '5'): [109, 6], ('7', '18', '5'): [45, 7]}
frozenset({'7', '18', '6'})	{('7',): [350, 1], ('18',): [285, 2], ('6',): [272, 4], ('7', '18'): [114, 3], ('7', '6'): [106, 5], ('18', '6'): [90, 6], ('7', '18', '6'): [32, 7]}
frozenset({'7', '4', '2'})	{('7',): [350, 1], ('4',): [290, 2], ('2',): [20, 4], ('7', '4'): [114, 3], ('7', '2'): [7, 5], ('4', '2'): [5, 6], ('7', '4', '2'): [1, 7]}
frozenset({'7', '5', '2'})	{('7',): [350, 1], ('5',): [354, 2], ('2',): [20, 4], ('7', '5'): [129, 3], ('7', '2'): [7, 5], ('5', '2'): [8, 6], ('7', '5', '2'): [3, 7]}
frozenset({'7', '6', '2'})	{('7',): [350, 1], ('6',): [272, 2], ('2',): [20, 4], ('7', '6'): [106, 3], ('7', '2'): [7, 5], ('6', '2'): [6, 6], ('7', '6', '2'): [2, 7]}
frozenset({'7', '4', '5'})	{('7',): [350, 1], ('4',): [290, 2], ('5',): [354, 4], ('7', '4'): [114, 3], ('7', '5'): [129, 5], ('4', '5'): [115, 6], ('7', '4', '5'): [46, 7]}
frozenset({'7', '4', '6'})	{('7',): [350, 1], ('4',): [290, 2], ('6',): [272, 4], ('7', '4'): [114, 3], ('7', '6'): [106, 5], ('4', '6'): [83, 6], ('7', '4', '6'): [36, 7]}
frozenset({'7', '6', '5'})	{('7',): [350, 1], ('6',): [272, 2], ('5',): [354, 4], ('7', '6'): [106, 3], ('7', '5'): [129, 5], ('6', '5'): [107, 6], ('7', '6', '5'): [39, 7]}
frozenset({'8', '16', '15'})	{('8',): [569, 1], ('16',): [136, 2], ('15',): [173, 4], ('8', '16'): [79, 3], ('8', '15'): [110, 5], ('16', '15'): [30, 6], ('8', '16', '15'): [20, 7]}
frozenset({'8', '15', '2'})	{('8',): [569, 1], ('15',): [173, 2], ('2',): [20, 4], ('8', '15'): [110, 3], ('8', '2'): [11, 5], ('15', '2'): [3, 6], ('8', '15', '2'): [1, 7]}
frozenset({'8', '16', '2'})	{('8',): [569, 1], ('16',): [136, 2], ('2',): [20, 4], ('8', '16'): [79, 3], ('8', '2'): [11, 5], ('16', '2'): [2, 6], ('8', '16', '2'): [1, 7]}
frozenset({'9', '15', '1'})	{('9',): [539, 1], ('15',): [173, 2], ('1',): [66, 4], ('9', '15'): [103, 3], ('9', '1'): [37, 5], ('15', '1'): [10, 6], ('9', '15', '1'): [5, 7]}
frozenset({'9', '16', '1'})	{('9',): [539, 1], ('16',): [136, 2], ('1',): [66, 4], ('9', '16'): [85, 3], ('9', '1'): [37, 5], ('16', '1'): [8, 6], ('9', '16', '1'): [4, 7]}
frozenset({'9', '1', '2'})	{('9',): [539, 1], ('1',): [66, 2], ('2',): [20, 4], ('9', '1'): [37, 3], ('9', '2'): [13, 5], ('1', '2'): [1, 6], ('9', '1', '2'): [1, 7]}
frozenset({'9', '16', '15'})	{('9',): [539, 1], ('16',): [136, 2], ('15',): [173, 4], ('9', '16'): [85, 3], ('9', '15'): [103, 5], ('16', '15'): [30, 6], ('9', '16', '15'): [18, 7]}
frozenset({'9', '15', '2'})	{('9',): [539, 1], ('15',): [173, 2], ('2',): [20, 4], ('9', '15'): [103, 3], ('9', '2'): [13, 5], ('15', '2'): [3, 6], ('9', '15', '2'): [2, 7]}
frozenset({'9', '16', '2'})	{('9',): [539, 1], ('16',): [136, 2], ('2',): [20, 4], ('9', '16'): [85, 3], ('9', '2'): [13, 5], ('16', '2'): [2, 6], ('9', '16', '2'): [1, 7]}
